rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
13 	 115.897 	 692.995 	 2154.73 	 258.699 	 3692 	 99.0917 	 49.3713 	 0.86704 	 0.927405 	 263.563 	 2740.23 	 767.717 	 0.280166 	 1010.04 	 2617.19 	 69 	 69 	 298.855 	 38.4791 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 4660 	 0.890162 	 330.066 	 370.994 	 482.893 	 407.116 	 0.73913 	 559.38 	 442.821 	 295.483 	 0.611902 	 138.186 	 24.9738 	 39.406 	 0.209512 	 188.085 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
14 	 102.323 	 2968.19 	 1099.43 	 128.082 	 1611 	 56.7933 	 36.4133 	 0.767412 	 0.973414 	 155.983 	 2297.35 	 741.007 	 0.322548 	 635.055 	 2174.32 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2650 	 0.969985 	 217.255 	 173.368 	 130.196 	 54.4186 	 0 	 0 	 0 	 34.7328 	 0.266773 	 55.3394 	 -71.5748 	 11.9958 	 0.113987 	 105.238 	 63 	 63 	 72.2063 	 5.5537 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	  Other 
15 	 132.017 	 370.61 	 2477.05 	 186.979 	 5576 	 95.6846 	 77.6374 	 0.584508 	 0.915449 	 312.576 	 2326.4 	 762.079 	 0.327579 	 575.429 	 2203.37 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5586 	 0.894476 	 363.581 	 744.823 	 771.887 	 696.109 	 0.695522 	 783.223 	 760.028 	 309.405 	 0.400842 	 159.843 	 39.8482 	 27.4417 	 0.130836 	 209.741 	 72 	 75 	 79.8333 	 13.1807 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	  Tumour 
16 	 156.384 	 2216.95 	 364.018 	 384.033 	 5246 	 135.601 	 51.1127 	 0.92624 	 0.956601 	 338.333 	 1726.14 	 890.35 	 0.515804 	 963.311 	 1603.11 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7958 	 0.957641 	 417.823 	 135.696 	 119.25 	 43.4726 	 0 	 0 	 119.532 	 32.1535 	 0.269631 	 59.1314 	 -3.18525 	 16.7954 	 0.154045 	 109.03 	 143 	 347 	 78.2028 	 11.5501 	 2 	 761.469 	 0.145152 	 28.8339 	 28.8339 	 28.8339 	 0 	 74 	 69 	 71.5 	 3.53553 	  Fib 
17 	 146.863 	 2792.8 	 102.396 	 89.8999 	 5717 	 93.8685 	 82.7005 	 0.473068 	 0.901166 	 330.492 	 1991.15 	 577.463 	 0.290015 	 817.137 	 1868.12 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7125 	 0.889846 	 366.35 	 199.753 	 198.856 	 123.079 	 0.458716 	 196.413 	 198.782 	 70.0712 	 0.352371 	 127.416 	 15.6274 	 35.0007 	 0.197393 	 177.315 	 89 	 91 	 75.618 	 8.96533 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 89 	 89 	 89 	 0 	  Tumour 
18 	 133.08 	 2663.6 	 798.752 	 68.942 	 2018 	 58.7638 	 45.846 	 0.625562 	 0.921041 	 199.38 	 3057.14 	 680.479 	 0.222587 	 1172.2 	 2934.11 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3412 	 0.898131 	 267.296 	 253.803 	 313.846 	 238.069 	 0.311741 	 578 	 256.127 	 216.352 	 0.689358 	 128.012 	 15.8188 	 69.4564 	 0.390401 	 177.91 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
19 	 161.032 	 2601.46 	 265.927 	 68.942 	 5128 	 117.629 	 67.369 	 0.81975 	 0.792459 	 359.706 	 2986.01 	 783.509 	 0.262393 	 1799.82 	 2862.98 	 69 	 69 	 370.971 	 110.595 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 6280 	 0.751286 	 456.108 	 551.48 	 541.868 	 466.091 	 0.545455 	 620.654 	 505.986 	 169.98 	 0.313693 	 329.594 	 188.803 	 87.0881 	 0.229486 	 379.492 	 77 	 80 	 94.1169 	 27.4642 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 77 	 77 	 77 	 0 	  Tumour 
20 	 181.884 	 720.262 	 2130.5 	 192.588 	 5014 	 95.728 	 72.9296 	 0.647763 	 0.937547 	 296.978 	 2395.7 	 560.588 	 0.233998 	 1246.63 	 2272.67 	 69 	 69 	 264.043 	 3.66753 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 8500 	 0.822926 	 484.936 	 261.684 	 318.253 	 242.476 	 0.504484 	 382.631 	 293.224 	 157.119 	 0.493691 	 107.849 	 27.395 	 34.3214 	 0.217572 	 157.747 	 69 	 69 	 68.0145 	 1.36184 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	  Tumour 
21 	 192.916 	 1653.47 	 262.103 	 74.1687 	 3076 	 74.4765 	 53.6929 	 0.692999 	 0.974343 	 216.894 	 1329.7 	 488.366 	 0.367274 	 812.939 	 1206.67 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4566 	 0.94222 	 299.882 	 183.311 	 193.057 	 117.28 	 0.214286 	 362.3 	 170.189 	 115.571 	 0.598635 	 69.9343 	 17.2352 	 18.2955 	 0.152675 	 119.833 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
22 	 209.416 	 418.947 	 2432.57 	 157.632 	 6949 	 100.292 	 88.5388 	 0.469723 	 0.973658 	 348.35 	 2346.63 	 686.33 	 0.292475 	 1421.35 	 2223.6 	 69 	 69 	 228.449 	 -31.9267 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 10047 	 0.899463 	 484.693 	 367.311 	 515.852 	 440.075 	 0.527964 	 737.627 	 428.254 	 396.707 	 0.769032 	 89.8241 	 1.26033 	 22.8038 	 0.163208 	 139.722 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
23 	 198.251 	 1578.7 	 1275.49 	 74.1687 	 4603 	 82.0866 	 73.6746 	 0.440969 	 0.903435 	 289.421 	 1696.45 	 646.676 	 0.381194 	 1126.84 	 1573.42 	 69 	 69 	 225.29 	 -35.0861 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 7773 	 0.894785 	 416.995 	 320.67 	 399.541 	 323.764 	 0.420103 	 397.147 	 401.111 	 134.123 	 0.335693 	 126.862 	 50.5188 	 35.2851 	 0.199622 	 176.76 	 69 	 69 	 70.3768 	 3.72416 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	  Tumour 
24 	 238.147 	 1969.69 	 216.481 	 177.508 	 7444 	 166.101 	 58.3677 	 0.936226 	 0.930965 	 410.475 	 1734.55 	 697.416 	 0.402073 	 952.671 	 1611.52 	 4822 	 6850 	 795.677 	 535.301 	 2 	 871.594 	 0.117087 	 96.9014 	 96.9014 	 96.9014 	 0 	 4605 	 217 	 2411 	 3102.78 	 10482 	 0.933559 	 494.51 	 217.021 	 170.878 	 95.1008 	 0 	 0 	 0 	 47.8289 	 0.2799 	 70.3628 	 16.0958 	 20.1957 	 0.167932 	 120.261 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
25 	 202.08 	 3052.37 	 1192.25 	 215.845 	 2938 	 81.4718 	 46.3657 	 0.822268 	 0.962017 	 221.137 	 1649.62 	 791.836 	 0.480012 	 1079.6 	 1526.59 	 69 	 69 	 281.043 	 20.6675 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 4471 	 0.971957 	 277.74 	 124.027 	 118.927 	 43.15 	 0 	 0 	 0 	 31.583 	 0.265565 	 61.8274 	 14.1309 	 21.3553 	 0.191141 	 111.726 	 74 	 76 	 71.8784 	 5.22573 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 74 	 74 	 74 	 0 	  Other 
26 	 229.641 	 498.284 	 2355.14 	 218.838 	 8208 	 143.362 	 79.4044 	 0.832601 	 0.851983 	 408.576 	 1980 	 809.143 	 0.408659 	 1354.03 	 1856.96 	 69 	 69 	 242.899 	 -17.4774 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 10711 	 0.773693 	 560.936 	 490.603 	 536.169 	 460.391 	 0.52682 	 639.356 	 499.995 	 342.778 	 0.63931 	 141.411 	 55.5278 	 39.8614 	 0.208361 	 191.309 	 69 	 69 	 70.6667 	 4.01402 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	  Tumour 
27 	 237.754 	 2267 	 440.991 	 299.488 	 3496 	 146.578 	 32.1517 	 0.975646 	 0.861508 	 322.593 	 2091.92 	 905.978 	 0.433085 	 1315.97 	 1968.88 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5478 	 0.853537 	 423.823 	 172.16 	 170.967 	 95.1896 	 0.129442 	 273.176 	 162.702 	 87.0506 	 0.509166 	 66.588 	 18.8632 	 25.7746 	 0.221267 	 116.486 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
28 	 222.606 	 1521.08 	 1335.98 	 131.685 	 4927 	 101.575 	 65.3323 	 0.765705 	 0.893058 	 302.794 	 2111.74 	 555.951 	 0.263267 	 1142.25 	 1988.71 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6036 	 0.857874 	 412.451 	 351.981 	 370.072 	 294.294 	 0.547872 	 352.85 	 376.585 	 141.337 	 0.381917 	 103.906 	 15.5852 	 13.2003 	 0.0858254 	 153.804 	 202 	 265 	 72.9356 	 6.28299 	 2 	 435.462 	 0.0883827 	 11.1803 	 11.1803 	 11.1803 	 0 	 133 	 69 	 101 	 45.2548 	  Tumour 
29 	 229.781 	 2615.47 	 287.618 	 108.674 	 9022 	 125.912 	 95.2102 	 0.654382 	 0.944613 	 391.563 	 3171.69 	 1050.54 	 0.331224 	 2260.24 	 3048.66 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 10423 	 0.916227 	 483.279 	 488.348 	 514.336 	 438.559 	 0.578475 	 599.64 	 481.925 	 170.703 	 0.33189 	 266.35 	 129.594 	 75.7892 	 0.239651 	 316.249 	 55 	 56 	 90.7818 	 24.1292 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	  Tumour 
30 	 228.374 	 2754.34 	 902.541 	 89.8999 	 3090 	 92.6454 	 44.3731 	 0.877839 	 0.92515 	 241.865 	 1304.62 	 387.678 	 0.297159 	 819.332 	 1181.58 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4800 	 0.930954 	 302.912 	 138.572 	 143.694 	 67.917 	 0.142361 	 211.976 	 141.336 	 55.4582 	 0.385945 	 63.7379 	 7.6331 	 16.9143 	 0.148846 	 113.636 	 69 	 69 	 68.029 	 1.37633 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	  Other 
31 	 237.894 	 644.991 	 2209.18 	 229.898 	 6635 	 117.607 	 74.751 	 0.772019 	 0.927453 	 346.392 	 2352.5 	 874.794 	 0.371857 	 1549.04 	 2229.47 	 207 	 693 	 266.43 	 6.05401 	 3 	 312.339 	 0.0470745 	 46.3897 	 17.72 	 31.7086 	 12.8327 	 69 	 69 	 69 	 0 	 9563 	 0.844117 	 506.35 	 363.639 	 426.69 	 350.912 	 0.648822 	 389.835 	 441.085 	 215.324 	 0.504638 	 128.469 	 38.4324 	 36.1452 	 0.202644 	 178.367 	 132 	 144 	 78.8182 	 12.1655 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 132 	 132 	 132 	 0 	  Tumour 
32 	 224.996 	 1178.57 	 713.808 	 96.6902 	 2462 	 68.0756 	 46.5215 	 0.730063 	 0.973123 	 194.409 	 1725.2 	 1024.11 	 0.593621 	 1264.05 	 1602.16 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3868 	 0.969424 	 251.598 	 119.903 	 108.892 	 33.1142 	 0 	 0 	 0 	 53.0531 	 0.48721 	 38.5383 	 13.1518 	 12.0797 	 0.136592 	 88.4366 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
33 	 242.633 	 1274.2 	 1583.61 	 96.6902 	 5888 	 107.098 	 70.3842 	 0.753723 	 0.967148 	 312.593 	 2322.22 	 886.02 	 0.38154 	 1812.07 	 2199.19 	 69 	 69 	 236.478 	 -23.8977 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 6530 	 0.867774 	 410.61 	 344.405 	 419.158 	 343.38 	 0.449612 	 602.017 	 361.054 	 208.648 	 0.497779 	 124.593 	 45.2242 	 29.7064 	 0.170246 	 174.491 	 138 	 193 	 74.6522 	 7.99952 	 2 	 337.44 	 0.0573098 	 12.6491 	 12.6491 	 12.6491 	 0 	 69 	 69 	 69 	 0 	  Tumour 
34 	 239.586 	 1337.72 	 1519.7 	 155.795 	 2433 	 81.8994 	 42.5241 	 0.854639 	 0.831511 	 224.894 	 2019.4 	 761.725 	 0.377204 	 1410.97 	 1896.37 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4228 	 0.8801 	 311.823 	 617.021 	 619.011 	 543.233 	 0.620567 	 583.669 	 632.725 	 192.171 	 0.310449 	 138.651 	 19.985 	 37.7662 	 0.200299 	 188.55 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
