rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
11 	 405.846 	 621.533 	 365.568 	 303.784 	 11033 	 143.764 	 98.3151 	 0.72961 	 0.961314 	 466.558 	 774.228 	 147.546 	 0.190571 	 415.848 	 590.862 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 24118 	 0.88038 	 769.151 	 601.753 	 837.668 	 739.661 	 0.19012 	 848.37 	 836.717 	 321.108 	 0.383335 	 97.9175 	 0.26142 	 15.8846 	 0.105997 	 149.858 	 988 	 7711 	 115.719 	 44.291 	 13 	 1947.77 	 0.176541 	 124.749 	 9.05539 	 54.792 	 25.7173 	 153 	 45 	 76 	 35.8678 	  Tumour 
12 	 438.378 	 390.076 	 550.818 	 223.036 	 16574 	 217.742 	 98.2122 	 0.892499 	 0.966301 	 554.156 	 894.495 	 213.447 	 0.238623 	 560.98 	 711.129 	 181 	 1628 	 313.641 	 56.5387 	 4 	 9239.03 	 0.557441 	 94.1706 	 9.89949 	 51.2547 	 39.9983 	 46 	 45 	 45.25 	 0.5 	 26143 	 0.836817 	 974.448 	 648.117 	 929.495 	 831.488 	 0.12922 	 986.748 	 917.189 	 542.566 	 0.583721 	 73.7515 	 -14.6508 	 20.1114 	 0.160005 	 125.692 	 1360 	 9859 	 94.1441 	 22.7164 	 15 	 3357.23 	 0.20256 	 189.968 	 12.6849 	 69.9519 	 38.1759 	 198 	 10 	 90.6667 	 53.8194 	  Tumour 
13 	 441.731 	 166.895 	 876.478 	 98.3107 	 4108 	 91.9103 	 62.3098 	 0.735115 	 0.917784 	 282.777 	 916.052 	 314.173 	 0.342964 	 553.971 	 732.686 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4906 	 0.931283 	 294.936 	 104.989 	 110.414 	 12.4069 	 0 	 0 	 0 	 49.9678 	 0.45255 	 16.2185 	 3.77191 	 10.0122 	 0.146894 	 68.1594 	 40 	 41 	 78.225 	 6.79733 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	  DCIS 
14 	 470.364 	 719.171 	 381.886 	 235.648 	 7538 	 113.392 	 85.9032 	 0.652747 	 0.938379 	 365.404 	 774.5 	 152.191 	 0.196502 	 393.203 	 591.134 	 198 	 2917 	 308.773 	 51.6705 	 4 	 1989.89 	 0.263982 	 105.909 	 20.66 	 72.1351 	 37.7035 	 76 	 32 	 49.5 	 18.6994 	 16612 	 0.771575 	 726.08 	 624.383 	 805.064 	 707.056 	 0.298532 	 510.672 	 848.09 	 493.947 	 0.61355 	 56.1839 	 -12.6043 	 12.5803 	 0.116349 	 108.125 	 487 	 3772 	 108.556 	 37.1288 	 6 	 1840.72 	 0.244193 	 90.0808 	 15.7339 	 49.9999 	 21.4918 	 147 	 30 	 81.1667 	 46.0149 	  Tumour 
15 	 513.038 	 234.943 	 720.368 	 98.3107 	 3627 	 121.006 	 39.4217 	 0.945445 	 0.944285 	 287.907 	 1464.03 	 410.99 	 0.280725 	 695.098 	 1280.66 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5768 	 0.871431 	 418.576 	 865.255 	 1078.82 	 980.81 	 0.149584 	 944.833 	 1073.8 	 628.275 	 0.582374 	 84.9132 	 -18.748 	 26.4847 	 0.193525 	 136.854 	 96 	 173 	 86.5625 	 15.1348 	 2 	 328.031 	 0.0904415 	 15.3932 	 15.3932 	 15.3932 	 0 	 59 	 37 	 48 	 15.5563 	  Tumour 
16 	 533.947 	 765.331 	 434.591 	 231.948 	 3252 	 106.773 	 42.7791 	 0.916229 	 0.822666 	 308.434 	 887.148 	 265.265 	 0.299009 	 473.971 	 703.782 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3990 	 0.787604 	 354.534 	 446.123 	 477.671 	 379.664 	 0.667763 	 506.488 	 468.274 	 276.714 	 0.579298 	 65.361 	 6.44421 	 19.7147 	 0.168068 	 117.302 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
17 	 564.423 	 994.767 	 464.475 	 229.996 	 2339 	 58.4537 	 51.8264 	 0.462495 	 0.985257 	 181.296 	 1540.8 	 427.167 	 0.277237 	 830.734 	 1357.43 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2872 	 0.97987 	 201.882 	 95.0421 	 94.2967 	 -3.71046 	 0 	 0 	 0 	 13.2536 	 0.140552 	 11.6841 	 1.55756 	 7.96974 	 0.125261 	 63.6251 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
18 	 601.261 	 767.758 	 500.609 	 229.996 	 4833 	 117.251 	 54.0167 	 0.88756 	 0.94413 	 306.978 	 1324.01 	 434.98 	 0.328532 	 776.262 	 1140.65 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7548 	 0.806324 	 530.6 	 420.844 	 555.214 	 457.207 	 0.193764 	 663.46 	 529.933 	 498.48 	 0.897816 	 47.518 	 -1.05478 	 25.0611 	 0.251974 	 99.4589 	 62 	 64 	 90.129 	 18.7014 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 62 	 62 	 62 	 0 	  Tumour 
19 	 667.554 	 190.232 	 851.552 	 40.1123 	 3749 	 111.546 	 45.0873 	 0.914669 	 0.885451 	 285.966 	 1354.54 	 364.827 	 0.269337 	 522.739 	 1171.17 	 45 	 45 	 573.4 	 316.298 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 6527 	 0.860855 	 415.747 	 534.392 	 672.482 	 574.475 	 0.211699 	 328.408 	 716.797 	 458.491 	 0.681789 	 64.3386 	 5.26408 	 13.8358 	 0.118987 	 116.28 	 45 	 45 	 101.8 	 30.3723 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
20 	 664.993 	 150.104 	 999.1 	 40.1123 	 2216 	 69.038 	 41.9926 	 0.793743 	 0.9462 	 196.167 	 857.446 	 263.988 	 0.307877 	 475.971 	 674.08 	 45 	 45 	 469.311 	 212.209 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 2787 	 0.957074 	 214.267 	 146.81 	 161.048 	 63.0405 	 0.328042 	 256.016 	 141.184 	 77.7968 	 0.483067 	 25.4715 	 7.02601 	 11.5787 	 0.149572 	 77.4125 	 73 	 76 	 85.2466 	 13.8189 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 73 	 73 	 73 	 0 	  DCIS 
21 	 782.733 	 183.007 	 936.518 	 122.528 	 4876 	 104.825 	 60.5695 	 0.816166 	 0.97951 	 280.652 	 1960.91 	 567.81 	 0.289565 	 1001.91 	 1777.54 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6092 	 0.926258 	 375.22 	 465.74 	 554.433 	 456.426 	 0.115854 	 565.605 	 558.648 	 505.931 	 0.91252 	 67.0818 	 2.51808 	 13.8951 	 0.116743 	 119.023 	 99 	 228 	 104.172 	 32.744 	 2 	 2506.1 	 0.513966 	 21.3103 	 21.3103 	 21.3103 	 0 	 54 	 45 	 49.5 	 6.36396 	  Tumour 
22 	 818.459 	 901.611 	 721.601 	 188.725 	 2221 	 66.6875 	 43.2297 	 0.761433 	 0.926962 	 203.38 	 803.934 	 241.375 	 0.300242 	 357.313 	 620.568 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2809 	 0.957722 	 209.439 	 80.3453 	 77.7568 	 -20.2504 	 0 	 0 	 0 	 7.41988 	 0.0954243 	 10.7443 	 7.89815 	 9.18776 	 0.14657 	 62.6853 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
23 	 902.164 	 733.167 	 803.635 	 188.725 	 10121 	 174.089 	 78.7464 	 0.891849 	 0.919506 	 471.286 	 940.459 	 242.33 	 0.257672 	 520.499 	 757.093 	 45 	 45 	 232.222 	 -24.88 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12579 	 0.851774 	 616.299 	 1233.73 	 1418.31 	 1320.31 	 0.34981 	 1779.96 	 1318.32 	 764.188 	 0.5388 	 81.5779 	 7.31417 	 19.2857 	 0.144442 	 133.519 	 569 	 2241 	 108.678 	 37.2507 	 3 	 6751.34 	 0.667063 	 45.8484 	 42.6796 	 44.3218 	 1.41997 	 476 	 35 	 189.667 	 248.238 	  Tumour 
24 	 906.619 	 600.828 	 834.469 	 313.882 	 11540 	 155.656 	 94.8687 	 0.792805 	 0.976725 	 470.458 	 1012.62 	 243.508 	 0.240473 	 702.178 	 829.256 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 13513 	 0.798216 	 683.051 	 900.822 	 1525.99 	 1427.99 	 0.175221 	 1805.3 	 1476.57 	 771.821 	 0.505782 	 105.393 	 -2.22033 	 33.1833 	 0.21091 	 157.334 	 1033 	 5139 	 120.897 	 49.4697 	 7 	 2473.21 	 0.214317 	 111.508 	 10.5673 	 49.4833 	 22.558 	 435 	 37 	 129.125 	 128.535 	  Tumour 
25 	 909.482 	 194.577 	 1024.07 	 248.115 	 4110 	 88.9009 	 60.2726 	 0.735085 	 0.953375 	 268.836 	 1266.09 	 584.367 	 0.461552 	 787.512 	 1082.73 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6899 	 0.782999 	 462.517 	 930.973 	 1139.75 	 1041.74 	 0.329114 	 1876.33 	 970.432 	 1004.66 	 0.881473 	 71.0286 	 17.3526 	 33.7641 	 0.274573 	 122.97 	 63 	 67 	 123.571 	 52.1438 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	  Tumour 
26 	 918.228 	 282.06 	 980.159 	 285.365 	 9979 	 136.366 	 94.6896 	 0.719611 	 0.949657 	 427.404 	 1454.07 	 556.007 	 0.382379 	 851.765 	 1270.7 	 234 	 1526 	 453.56 	 196.458 	 4 	 4145.34 	 0.415407 	 101.679 	 11.1803 	 53.112 	 32.8391 	 99 	 45 	 58.5 	 27 	 12108 	 0.932317 	 495.345 	 978.294 	 1497.13 	 1399.12 	 0.339578 	 2123.09 	 1366.2 	 849.046 	 0.567117 	 125.083 	 14.6489 	 25.5185 	 0.144153 	 177.024 	 1222 	 4386 	 131.068 	 59.6402 	 12 	 3693.68 	 0.370146 	 90.0057 	 9.12414 	 43.3007 	 20.0586 	 441 	 39 	 101.833 	 108.776 	  Tumour 
27 	 927.918 	 661.201 	 840.753 	 264.917 	 2145 	 89.0157 	 32.3421 	 0.931661 	 0.910055 	 224.551 	 755.598 	 142.101 	 0.188064 	 370.187 	 572.232 	 45 	 45 	 203.644 	 -53.4577 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5426 	 0.907358 	 358.274 	 1071.02 	 1530.6 	 1432.6 	 0.736301 	 1635.09 	 1475.15 	 711.885 	 0.465101 	 52.9266 	 -11.5028 	 16.766 	 0.159877 	 104.868 	 334 	 774 	 84.5539 	 13.1262 	 5 	 504.115 	 0.235019 	 40.7025 	 12.91 	 22.006 	 9.49086 	 108 	 34 	 66.8 	 29.0465 	  Tumour 
28 	 987.655 	 396.822 	 983.472 	 230.931 	 8985 	 117.541 	 97.9973 	 0.552179 	 0.958605 	 396.617 	 1230.44 	 334.564 	 0.271907 	 752.206 	 1047.07 	 90 	 316 	 272.522 	 15.42 	 2 	 2806.31 	 0.312333 	 37.1214 	 37.1214 	 37.1214 	 0 	 45 	 45 	 45 	 0 	 11734 	 0.900883 	 510.174 	 920.813 	 1534.68 	 1436.68 	 0.326531 	 1748.9 	 1475.29 	 665.231 	 0.433464 	 62.5059 	 -36.793 	 21.9714 	 0.191979 	 114.447 	 659 	 3066 	 118.143 	 46.715 	 9 	 2073.35 	 0.230757 	 86.0915 	 12.66 	 42.2356 	 20.8976 	 166 	 32 	 73.2222 	 45.6475 	  Tumour 
29 	 993.229 	 663.679 	 904.001 	 295.413 	 2853 	 80.5427 	 46.2124 	 0.819022 	 0.943764 	 230.593 	 699.931 	 112.816 	 0.161182 	 347.413 	 516.565 	 45 	 45 	 208.067 	 -49.0355 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4868 	 0.907532 	 324.291 	 815.91 	 1120.8 	 1022.79 	 0.832727 	 1259.83 	 1043.14 	 525.883 	 0.469203 	 59.2606 	 -13.4235 	 12.495 	 0.112363 	 111.202 	 280 	 415 	 98.9643 	 27.5366 	 2 	 557.169 	 0.195292 	 13.5472 	 13.5472 	 13.5472 	 0 	 184 	 96 	 140 	 62.2254 	  Tumour 
30 	 1015.75 	 730.037 	 917.25 	 262.275 	 6044 	 117.982 	 65.5383 	 0.831519 	 0.963955 	 328.09 	 761.453 	 146.176 	 0.191969 	 348.538 	 578.087 	 135 	 912 	 255.104 	 -1.99849 	 3 	 923.312 	 0.152765 	 62.2013 	 15.5563 	 43.7362 	 22.176 	 45 	 45 	 45 	 0 	 8993 	 0.910776 	 476.86 	 871.933 	 1629.06 	 1531.05 	 0.585366 	 1433.29 	 1688.89 	 602.559 	 0.369882 	 89.4508 	 -19.6243 	 14.7243 	 0.104139 	 141.392 	 794 	 3842 	 117.717 	 46.289 	 7 	 1569.64 	 0.259702 	 94.2681 	 10.7616 	 48.8376 	 24.8903 	 327 	 30 	 113.429 	 97.0272 	  Tumour 
31 	 1029.37 	 303.256 	 1063.6 	 179.36 	 2738 	 83.5045 	 44.655 	 0.845003 	 0.924688 	 225.581 	 2393.7 	 463.806 	 0.193761 	 883.711 	 2210.34 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3878 	 0.90544 	 271.137 	 1074.77 	 1411.35 	 1313.34 	 0.315126 	 2328.03 	 1226.77 	 1005.79 	 0.712646 	 63.6949 	 -20.2526 	 24.4065 	 0.211064 	 115.636 	 31 	 31 	 101.774 	 30.3465 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 31 	 31 	 31 	 0 	  Tumour 
32 	 1084.37 	 350.412 	 1090.36 	 143.736 	 6652 	 105.07 	 84.0269 	 0.600364 	 0.90602 	 353.563 	 1952.05 	 750.302 	 0.384366 	 1011.4 	 1768.68 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8422 	 0.887554 	 423.647 	 909.53 	 991.286 	 893.279 	 0.489011 	 1458.16 	 819.233 	 739.492 	 0.745993 	 70.5868 	 14.4103 	 30.7151 	 0.250678 	 122.528 	 47 	 209 	 109.66 	 38.2319 	 2 	 647.098 	 0.0972787 	 39.3859 	 39.3859 	 39.3859 	 0 	 45 	 2 	 23.5 	 30.4056 	  Tumour 
33 	 1114.81 	 633.076 	 1029.63 	 200.479 	 11099 	 130.459 	 109.152 	 0.547699 	 0.94259 	 480.357 	 640.028 	 107.864 	 0.168529 	 243.518 	 456.662 	 27 	 29 	 274.63 	 17.5274 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 27 	 27 	 27 	 0 	 27585 	 0.834215 	 875.779 	 470.643 	 906.527 	 808.519 	 0.274536 	 1082.14 	 871.291 	 550.082 	 0.606802 	 73.8093 	 0.520674 	 23.5651 	 0.187396 	 125.75 	 761 	 5679 	 101.686 	 30.2583 	 9 	 4370.19 	 0.393746 	 94.1994 	 12.939 	 49.0618 	 23.308 	 224 	 37 	 84.5556 	 60.1999 	  Tumour 
34 	 1091.1 	 411.308 	 1071.47 	 128.515 	 2485 	 77.9112 	 42.652 	 0.836842 	 0.95983 	 223.037 	 1479.13 	 436.906 	 0.295381 	 787.189 	 1295.76 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3535 	 0.889308 	 286.25 	 823.426 	 1013.21 	 915.202 	 0.864754 	 989.801 	 1026.46 	 443.246 	 0.437467 	 98.5407 	 -12.0915 	 15.1475 	 0.10066 	 150.482 	 86 	 431 	 112.349 	 40.9212 	 2 	 1063.46 	 0.427951 	 52.8276 	 52.8276 	 52.8276 	 0 	 76 	 10 	 43 	 46.669 	  Tumour 
