rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
17 	 255.718 	 694.127 	 205.767 	 526.795 	 6981 	 101.169 	 90.1486 	 0.453859 	 0.925126 	 361.706 	 1417.18 	 471.51 	 0.332711 	 627.096 	 1201.09 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7838 	 0.930216 	 368.593 	 170.659 	 167.101 	 120.625 	 0.463415 	 174.033 	 165.195 	 21.5621 	 0.129036 	 44.2567 	 -62.5395 	 8.44157 	 0.0797595 	 105.838 	 97 	 171 	 156.041 	 38.4996 	 2 	 640.363 	 0.0917294 	 15.6108 	 15.6108 	 15.6108 	 0 	 52 	 45 	 48.5 	 4.94975 	  DCIS 
18 	 247.35 	 1329.14 	 566.083 	 367.408 	 2648 	 80.6189 	 44.6814 	 0.832363 	 0.914365 	 258.208 	 2093.31 	 385.375 	 0.184099 	 850.08 	 1877.22 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3344 	 0.875622 	 266.167 	 395.141 	 363.761 	 317.285 	 0.659664 	 376.618 	 357.44 	 160.353 	 0.44082 	 157.279 	 -2.42544 	 33.2332 	 0.151847 	 218.86 	 31 	 31 	 167.806 	 50.2648 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 31 	 31 	 31 	 0 	  DCIS 
19 	 267.531 	 1279.37 	 526.077 	 344.093 	 3330 	 68.3603 	 62.8352 	 0.393844 	 0.982301 	 220.894 	 1617.52 	 167.217 	 0.103379 	 359.111 	 1401.43 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9745 	 0.957645 	 418.676 	 517.538 	 537.445 	 490.969 	 0.478022 	 589.103 	 521.387 	 185.865 	 0.34583 	 236.974 	 -11.0663 	 78.5746 	 0.263183 	 298.555 	 94 	 164 	 215.617 	 98.0754 	 2 	 502.747 	 0.150975 	 14.4112 	 14.4112 	 14.4112 	 0 	 50 	 44 	 47 	 4.24264 	  DCIS 
20 	 293.591 	 1868.6 	 1101.2 	 663.21 	 3421 	 116.925 	 37.708 	 0.94657 	 0.955053 	 283.865 	 1117.95 	 349.659 	 0.312768 	 659.591 	 901.863 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4194 	 0.955353 	 292.853 	 154.489 	 159.672 	 113.196 	 0 	 0 	 0 	 28.9148 	 0.181089 	 13.0598 	 -0.818711 	 4.65504 	 0.062366 	 74.6407 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
21 	 270.586 	 1154.13 	 413.89 	 366.019 	 1781 	 50.7445 	 46.3992 	 0.404878 	 0.896777 	 179.924 	 1302.18 	 330.119 	 0.253514 	 765.894 	 1086.09 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2060 	 0.901926 	 193.823 	 213.381 	 232.201 	 185.726 	 0.804878 	 252.03 	 222.579 	 65.8292 	 0.283501 	 112.448 	 3.65684 	 17.922 	 0.102983 	 174.029 	 50 	 52 	 162.84 	 45.2983 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	  DCIS 
22 	 308.008 	 766.085 	 235.228 	 439.364 	 6226 	 98.1761 	 84.6984 	 0.505684 	 0.901404 	 367.99 	 1066.02 	 261.533 	 0.245335 	 400.369 	 849.939 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7140 	 0.933455 	 361.362 	 182.695 	 182.016 	 135.54 	 0.377419 	 181.641 	 182.1 	 19.0573 	 0.104701 	 31.4224 	 1.99768 	 9.01874 	 0.0969722 	 93.0034 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
23 	 289.033 	 1199.39 	 462.067 	 334.773 	 2804 	 70.3039 	 52.2324 	 0.669344 	 0.954066 	 216.551 	 1975.64 	 441.013 	 0.223225 	 849.147 	 1759.56 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3979 	 0.884419 	 318.635 	 285.077 	 361.395 	 314.919 	 0.402214 	 374.541 	 356.051 	 173.576 	 0.480296 	 114.331 	 -35.5432 	 28.7714 	 0.163556 	 175.912 	 93 	 216 	 165.312 	 47.7702 	 2 	 220.068 	 0.0784837 	 22.274 	 22.274 	 22.274 	 0 	 48 	 45 	 46.5 	 2.12132 	  DCIS 
24 	 318.144 	 898.346 	 266.833 	 353.476 	 3293 	 106.873 	 42.3476 	 0.918146 	 0.883315 	 317.279 	 1066.67 	 198.862 	 0.186432 	 357.896 	 850.585 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3607 	 0.850507 	 335.664 	 270.922 	 265.652 	 219.176 	 0.716724 	 264.338 	 265.497 	 59.3669 	 0.223476 	 71.9562 	 11.6059 	 19.3403 	 0.144831 	 133.537 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
25 	 295.561 	 978.328 	 290.909 	 344.431 	 2285 	 62.3256 	 47.8589 	 0.640589 	 0.970276 	 187.095 	 2179.7 	 539.54 	 0.24753 	 1028.48 	 1963.61 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2875 	 0.973916 	 209.338 	 165.569 	 169.484 	 123.008 	 0 	 0 	 0 	 22.9291 	 0.135288 	 38.2356 	 -3.10134 	 7.12652 	 0.0713961 	 99.8166 	 59 	 63 	 180.695 	 63.1532 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 59 	 59 	 59 	 0 	  DCIS 
26 	 310.145 	 1132.4 	 415.524 	 325.756 	 2549 	 71.6527 	 47.2465 	 0.751808 	 0.899753 	 221.238 	 1097.89 	 284.731 	 0.259344 	 378.958 	 881.805 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3075 	 0.919008 	 230.894 	 318.312 	 256.075 	 209.6 	 0.482412 	 276.635 	 249.886 	 68.8459 	 0.26885 	 177.243 	 53.5221 	 59.0124 	 0.247096 	 238.824 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
27 	 324.55 	 1058.91 	 367.916 	 304.081 	 5245 	 90.4279 	 76.8503 	 0.527022 	 0.895969 	 345.019 	 1230.1 	 437.09 	 0.355328 	 503.709 	 1014.02 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6163 	 0.93167 	 335.522 	 157.792 	 155.212 	 108.736 	 0.0774411 	 188.174 	 154.665 	 24.5195 	 0.157974 	 71.235 	 3.43351 	 22.9292 	 0.172639 	 132.816 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
28 	 318.904 	 1685.91 	 928.892 	 495.025 	 3616 	 86.722 	 55.7926 	 0.765572 	 0.936788 	 256.693 	 1421.71 	 363.389 	 0.2556 	 609.509 	 1205.63 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4186 	 0.936465 	 268.208 	 175.355 	 187.67 	 141.194 	 0.253219 	 164.424 	 190.943 	 27.9008 	 0.14867 	 56.823 	 13.8096 	 11.9186 	 0.100661 	 118.404 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
29 	 345.97 	 863.83 	 281.887 	 347.697 	 3113 	 99.244 	 44.5362 	 0.893655 	 0.901274 	 280.309 	 1152.96 	 346.329 	 0.300383 	 518.721 	 936.873 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3738 	 0.927543 	 287.338 	 286.732 	 279.315 	 232.84 	 0.6 	 267.731 	 286.312 	 35.2981 	 0.126374 	 55.1607 	 5.4823 	 6.20666 	 0.0531657 	 116.742 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
30 	 316.153 	 1394.75 	 651.605 	 315.087 	 2976 	 80.6836 	 47.7699 	 0.805891 	 0.942369 	 233.823 	 1864.64 	 500.073 	 0.268187 	 1006.44 	 1648.56 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3424 	 0.946118 	 247.338 	 182.468 	 188.395 	 141.92 	 0.363636 	 200.037 	 186.417 	 35.974 	 0.19095 	 109.319 	 2.04404 	 31.0791 	 0.181855 	 170.9 	 45 	 45 	 155.6 	 38.0583 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
31 	 348.561 	 919.068 	 303.753 	 316.242 	 792 	 87.3917 	 24.8221 	 0.958815 	 0.539877 	 232.894 	 850.664 	 89.343 	 0.105027 	 49.7148 	 634.578 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1415 	 0.708918 	 242.652 	 241.775 	 257.443 	 210.968 	 0.471698 	 278.44 	 250.917 	 103.47 	 0.401912 	 62.0983 	 -2.80804 	 44.5878 	 0.360511 	 123.679 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
32 	 341.162 	 1559.6 	 814.978 	 384.669 	 1471 	 59.1499 	 32.2184 	 0.838637 	 0.9684 	 159.539 	 949.148 	 245.809 	 0.258978 	 386.042 	 733.063 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1919 	 0.980583 	 174.669 	 132.724 	 134.366 	 87.8908 	 0 	 0 	 0 	 21.573 	 0.160554 	 17.1573 	 0.423632 	 4.95093 	 0.0628783 	 78.7383 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
33 	 350.594 	 1372.22 	 644.556 	 274.492 	 2456 	 96.2222 	 38.9204 	 0.914545 	 0.849533 	 245.924 	 1735.04 	 342.206 	 0.197232 	 586.545 	 1518.96 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3477 	 0.834013 	 340.593 	 242.562 	 273.806 	 227.33 	 0.259868 	 198.759 	 283.653 	 120.518 	 0.44016 	 141.597 	 -3.71459 	 26.0215 	 0.128073 	 203.178 	 40 	 41 	 162.5 	 44.9583 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	  DCIS 
34 	 363.356 	 1650.92 	 908.208 	 441.018 	 3673 	 72.9482 	 65.0258 	 0.453225 	 0.965055 	 242.108 	 1409 	 401.042 	 0.284628 	 660.029 	 1192.92 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4390 	 0.965472 	 259.622 	 174.698 	 186.719 	 140.243 	 0.267857 	 168 	 190.634 	 27.0485 	 0.144862 	 54.1568 	 0.348058 	 12.6739 	 0.109505 	 115.738 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
