rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
11 	 464.406 	 270.058 	 399.45 	 104 	 7926 	 138.227 	 74.4954 	 0.842346 	 0.938432 	 425.345 	 674.945 	 120.159 	 0.178027 	 328.165 	 526.428 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 12673 	 0.886906 	 563.321 	 391.595 	 508.195 	 416.527 	 0.479769 	 596.261 	 466.582 	 270.096 	 0.531482 	 131.904 	 -5.39232 	 29.0528 	 0.159871 	 181.726 	 197 	 1171 	 143.777 	 56.9513 	 4 	 3327.22 	 0.419786 	 77.2898 	 9.69445 	 41.094 	 27.9446 	 75 	 31 	 49.25 	 18.482 	  Tumour 
12 	 469.495 	 630.849 	 518.978 	 285.829 	 12721 	 140.939 	 115.441 	 0.573666 	 0.973372 	 453.931 	 1237.9 	 354.347 	 0.286247 	 844.668 	 1089.39 	 259 	 2066 	 169.193 	 14.2146 	 5 	 2265.72 	 0.178108 	 75.8983 	 19.9269 	 42.4283 	 19.5603 	 79 	 40 	 51.8 	 15.6109 	 18854 	 0.928677 	 626.108 	 326.925 	 408.092 	 316.425 	 0.326531 	 441.474 	 397.899 	 125.469 	 0.307453 	 145.052 	 -19.0541 	 49.4034 	 0.253514 	 194.875 	 421 	 2888 	 154.753 	 67.9276 	 7 	 3354.68 	 0.263712 	 87.6887 	 8 	 42.1174 	 24.6322 	 123 	 39 	 60.1429 	 29.2257 	  Tumour 
13 	 472.743 	 960.334 	 817.162 	 259.515 	 6238 	 101.795 	 78.1191 	 0.641153 	 0.982672 	 309.12 	 1154.39 	 400.936 	 0.347314 	 844.506 	 1005.87 	 45 	 45 	 184.911 	 29.9326 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8366 	 0.980544 	 364.569 	 82.9822 	 78.7356 	 -12.9316 	 0 	 0 	 0 	 6.75885 	 0.0858423 	 12.7383 	 5.00145 	 5.5124 	 0.0881129 	 62.5606 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
14 	 518.262 	 479.797 	 485.057 	 232.568 	 11593 	 146.941 	 106.827 	 0.686629 	 0.95573 	 446.742 	 1511.74 	 452.856 	 0.299561 	 1078.76 	 1363.22 	 456 	 6069 	 167.838 	 12.8592 	 10 	 1435.5 	 0.123824 	 105.589 	 9.21954 	 54.8598 	 24.5769 	 51 	 45 	 45.6 	 1.89737 	 22206 	 0.956413 	 643.897 	 296.498 	 350.579 	 258.912 	 0.372694 	 361.04 	 345.871 	 125.619 	 0.358319 	 128.162 	 -60.03 	 34.3785 	 0.193155 	 177.984 	 453 	 4779 	 131.06 	 44.2342 	 7 	 2182.11 	 0.188227 	 94.3559 	 11.2529 	 48.1182 	 20.7956 	 132 	 38 	 64.7143 	 33.3902 	  Tumour 
15 	 560.135 	 229.529 	 464.027 	 104 	 3674 	 144.553 	 33.3762 	 0.972979 	 0.917582 	 337.505 	 965.769 	 320.358 	 0.331713 	 626.002 	 817.251 	 45 	 45 	 134.622 	 -20.3563 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8312 	 0.853739 	 531.179 	 427.853 	 477.705 	 386.037 	 0.213849 	 899.181 	 427.341 	 359.448 	 0.752447 	 54.231 	 -8.57509 	 20.0263 	 0.192462 	 104.053 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
16 	 599.18 	 410.742 	 543.634 	 128.445 	 20084 	 193.847 	 132.991 	 0.727545 	 0.984944 	 554.34 	 1963.22 	 410.6 	 0.209146 	 1267.7 	 1814.7 	 426 	 4858 	 156.019 	 1.04028 	 9 	 3637.42 	 0.18111 	 93.0411 	 9.24916 	 48.456 	 20.38 	 58 	 40 	 47.3333 	 6.26498 	 31574 	 0.91099 	 862.607 	 288.31 	 485.605 	 393.938 	 0.386842 	 417.561 	 496.304 	 186.412 	 0.383876 	 102.182 	 -82.8476 	 31.9463 	 0.210166 	 152.005 	 1062 	 7703 	 124.068 	 37.2424 	 17 	 5024.55 	 0.250177 	 114.363 	 8.94427 	 55.7029 	 25.3832 	 133 	 30 	 62.4706 	 33.5859 	  Tumour 
17 	 585.843 	 151.36 	 497.148 	 170.426 	 1641 	 56.8973 	 37.281 	 0.755427 	 0.964727 	 161.581 	 772.058 	 207.341 	 0.268557 	 511.792 	 623.54 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2972 	 0.967448 	 219.598 	 82.6504 	 81.851 	 -9.81629 	 0 	 0 	 0 	 7.41274 	 0.0905639 	 6.25017 	 1.08998 	 4.05318 	 0.0722846 	 56.0725 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
18 	 660.064 	 979.137 	 933.612 	 294.598 	 4847 	 101.412 	 65.3002 	 0.765099 	 0.915738 	 299.706 	 1147.83 	 502.243 	 0.437559 	 786.432 	 999.312 	 45 	 45 	 204.578 	 49.5993 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7033 	 0.942761 	 358.711 	 86.1284 	 79.7751 	 -11.8921 	 0 	 0 	 0 	 7.28172 	 0.0912781 	 11.2988 	 6.86438 	 6.31185 	 0.103268 	 61.1211 	 40 	 41 	 95.2 	 8.3746 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	  DCIS 
19 	 716.443 	 357.956 	 632.083 	 128.445 	 1628 	 103.951 	 20.7952 	 0.979786 	 0.924475 	 242.635 	 1171.32 	 357.129 	 0.304895 	 596.336 	 1022.8 	 74 	 298 	 166.351 	 11.3729 	 2 	 44.3847 	 0.0272633 	 39.4269 	 39.4269 	 39.4269 	 0 	 38 	 36 	 37 	 1.41421 	 6881 	 0.813549 	 504.049 	 217.118 	 252.081 	 160.414 	 0.469298 	 362.453 	 220.228 	 184.244 	 0.73089 	 58.7434 	 0.225644 	 10.5462 	 0.0971415 	 108.566 	 61 	 62 	 104.393 	 17.568 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	  Fib 
20 	 733.749 	 48.4422 	 664.841 	 349.548 	 3571 	 95.7034 	 48.2839 	 0.863403 	 0.966441 	 253.907 	 1189.55 	 609.075 	 0.512019 	 827.243 	 1041.04 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5483 	 0.968044 	 313.054 	 83.9041 	 82.2143 	 -9.45297 	 0 	 0 	 0 	 10.7636 	 0.130921 	 10.4213 	 5.05786 	 6.22208 	 0.103282 	 60.2436 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
21 	 765.66 	 408.48 	 691.975 	 167.027 	 2049 	 111.593 	 25.307 	 0.973946 	 0.899868 	 254.492 	 1000.63 	 382.475 	 0.382235 	 570.848 	 852.111 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5417 	 0.732423 	 446.693 	 282.814 	 312.35 	 220.682 	 0.268949 	 204.427 	 326.237 	 181.015 	 0.579525 	 70.0269 	 -10.4997 	 19.316 	 0.161169 	 119.849 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
22 	 827.823 	 736.511 	 876.432 	 244.818 	 6651 	 131.97 	 65.7455 	 0.867071 	 0.963494 	 346.818 	 1380.47 	 420.221 	 0.304404 	 800.314 	 1231.95 	 130 	 416 	 182.1 	 27.1215 	 2 	 4272.06 	 0.642319 	 48.0416 	 48.0416 	 48.0416 	 0 	 85 	 45 	 65 	 28.2843 	 12145 	 0.895847 	 547.22 	 477.401 	 641.706 	 550.039 	 0.362 	 593.243 	 657.949 	 292.367 	 0.45561 	 145.969 	 19.1528 	 30.6627 	 0.156609 	 195.791 	 282 	 850 	 154.55 	 67.7242 	 4 	 944.027 	 0.141938 	 41.1812 	 15.7436 	 24.7329 	 9.50663 	 121 	 51 	 70.5 	 33.7589 	  Tumour 
23 	 881.054 	 590.4 	 863.725 	 137.437 	 19434 	 235.435 	 106.649 	 0.891517 	 0.968263 	 620.683 	 1369.52 	 400.443 	 0.292397 	 887.325 	 1221 	 223 	 3376 	 192.704 	 37.7255 	 4 	 4222.94 	 0.217297 	 129.462 	 8.24621 	 74.0581 	 48.2906 	 88 	 45 	 55.75 	 21.5 	 24932 	 0.850805 	 848.475 	 298.373 	 430.591 	 338.924 	 0.626904 	 466.63 	 410.955 	 144.917 	 0.336553 	 135.013 	 -35.7699 	 24.1251 	 0.130522 	 184.836 	 796 	 9913 	 156.084 	 69.2588 	 10 	 5725.03 	 0.294588 	 161.391 	 9.01511 	 87.5226 	 50.6608 	 209 	 31 	 79.6 	 62.356 	  Tumour 
24 	 948.462 	 470.155 	 883.815 	 137.437 	 5464 	 186.094 	 38.6992 	 0.978138 	 0.905685 	 416.718 	 1147.88 	 425.733 	 0.370885 	 720.473 	 999.367 	 84 	 164 	 149.024 	 -5.95469 	 2 	 1533.21 	 0.280601 	 14.9923 	 14.9923 	 14.9923 	 0 	 48 	 36 	 42 	 8.48528 	 9417 	 0.812721 	 545.605 	 159.054 	 200.513 	 108.846 	 0.515213 	 273.465 	 177.368 	 151.881 	 0.757459 	 41.1916 	 0.768905 	 13.6381 	 0.149846 	 91.0139 	 68 	 69 	 99.1176 	 12.2923 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	  Fib 
25 	 971.125 	 732.366 	 1001.1 	 104.048 	 5404 	 142.026 	 49.5577 	 0.937148 	 0.965172 	 347.037 	 1277.88 	 409.614 	 0.320541 	 633.794 	 1129.37 	 45 	 45 	 197.356 	 42.3771 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 9179 	 0.898141 	 470.267 	 428.215 	 683.301 	 591.634 	 1 	 660.452 	 682.61 	 393.559 	 0.575967 	 160.243 	 19.8726 	 27.0132 	 0.128595 	 210.065 	 258 	 482 	 165.702 	 78.8762 	 3 	 1202.16 	 0.222458 	 22.7425 	 12.298 	 17.9796 	 4.72481 	 127 	 30 	 86 	 50.2096 	  Tumour 
26 	 1006.02 	 603.959 	 986.712 	 78.5175 	 16651 	 203.36 	 105.859 	 0.853831 	 0.960321 	 565.571 	 1155.7 	 267.444 	 0.231414 	 749.446 	 1007.18 	 369 	 9208 	 167.93 	 12.951 	 9 	 2731.37 	 0.164036 	 172.823 	 15.6525 	 84.0556 	 40.1569 	 56 	 3 	 41 	 14.8577 	 32734 	 0.902161 	 963.169 	 313.594 	 556.163 	 464.496 	 0.739884 	 571.716 	 553.567 	 357.439 	 0.642688 	 100.786 	 -11.3071 	 24.598 	 0.163325 	 150.608 	 641 	 5919 	 141.75 	 54.925 	 7 	 4615.31 	 0.277179 	 149.061 	 8.544 	 84.3041 	 51.1955 	 135 	 45 	 91.5714 	 35.8509 	  Tumour 
27 	 964.774 	 195.276 	 869.92 	 403.833 	 4393 	 124.12 	 45.4194 	 0.930642 	 0.932103 	 331.789 	 1204.35 	 525.982 	 0.436736 	 861.955 	 1055.83 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6913 	 0.946209 	 381.338 	 85.1024 	 80.3616 	 -11.3057 	 0 	 0 	 0 	 12.6585 	 0.157519 	 18.9241 	 5.73775 	 7.68546 	 0.111794 	 68.7464 	 115 	 194 	 93.5304 	 6.70504 	 2 	 348.049 	 0.0792281 	 15.5892 	 15.5892 	 15.5892 	 0 	 58 	 57 	 57.5 	 0.707107 	  Fib 
28 	 1014.79 	 526.437 	 963.972 	 78.5175 	 3077 	 121.084 	 34.2624 	 0.959131 	 0.833198 	 303.806 	 1287.91 	 420.805 	 0.326734 	 744.881 	 1139.4 	 86 	 339 	 182.919 	 27.9401 	 2 	 654.211 	 0.212613 	 38.9118 	 38.9118 	 38.9118 	 0 	 43 	 43 	 43 	 0 	 4587 	 0.70342 	 430.777 	 188.982 	 230.596 	 138.929 	 0.907652 	 236.334 	 221.145 	 120.886 	 0.524233 	 64.0197 	 -9.02115 	 17.9964 	 0.158082 	 113.842 	 184 	 837 	 113.391 	 26.5659 	 3 	 500.797 	 0.162755 	 56.7902 	 17.7144 	 39.1173 	 17.7125 	 81 	 50 	 61.3333 	 17.0978 	  Fib 
29 	 1075.82 	 510.792 	 1018.12 	 116.4 	 3354 	 84.54 	 53.5636 	 0.77367 	 0.898714 	 254.652 	 1262.87 	 449.332 	 0.355802 	 868.27 	 1114.35 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4274 	 0.920129 	 291.48 	 107.012 	 105.015 	 13.3475 	 0.514706 	 114.707 	 102.347 	 17.5821 	 0.167425 	 32.1013 	 11.9023 	 9.03231 	 0.110253 	 81.9237 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
30 	 1071.96 	 757.079 	 1106.82 	 104.048 	 1998 	 103.542 	 27.4259 	 0.964282 	 0.901625 	 242.61 	 1263.43 	 405.157 	 0.32068 	 535.183 	 1114.91 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8072 	 0.684416 	 704.007 	 427.685 	 424.047 	 332.38 	 0.45098 	 688.067 	 349.489 	 324.435 	 0.765091 	 74.7387 	 6.52511 	 29.919 	 0.240195 	 124.561 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
31 	 1057.56 	 457.203 	 987.283 	 155.926 	 2202 	 60.5987 	 47.706 	 0.616642 	 0.939821 	 191.782 	 1068.3 	 396.17 	 0.370843 	 741.703 	 919.779 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3283 	 0.95187 	 231.255 	 89.0716 	 88.7615 	 -2.90579 	 0.266055 	 88.0345 	 87.6455 	 13.2421 	 0.149187 	 18.9683 	 4.23928 	 7.47093 	 0.108604 	 68.7906 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
32 	 1137.09 	 603.143 	 1104.13 	 131.004 	 4791 	 229.916 	 29.3734 	 0.991805 	 0.776373 	 488.701 	 849.913 	 261.732 	 0.307951 	 463.013 	 701.396 	 31 	 35 	 173.742 	 18.7634 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 31 	 31 	 31 	 0 	 7260 	 0.859477 	 541.605 	 274.01 	 278.135 	 186.468 	 0.390593 	 398.283 	 250.046 	 145.863 	 0.524433 	 81.5454 	 0.0503441 	 20.9796 	 0.159701 	 131.368 	 44 	 51 	 124.636 	 37.811 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	  Fib 
33 	 1173.04 	 143.142 	 1080.92 	 490.316 	 6808 	 133.827 	 68.4065 	 0.859487 	 0.876416 	 398.274 	 1609.47 	 723.687 	 0.449642 	 848.072 	 1460.96 	 45 	 45 	 172.844 	 17.8659 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 9308 	 0.910407 	 458.794 	 109 	 118.078 	 26.4106 	 0.169811 	 80.5278 	 123.428 	 110.679 	 0.937343 	 24.1462 	 3.62663 	 11.0141 	 0.148902 	 73.9686 	 106 	 622 	 105.142 	 18.3161 	 2 	 1056.87 	 0.15524 	 66.5231 	 66.5231 	 66.5231 	 0 	 66 	 40 	 53 	 18.3848 	  DCIS 
34 	 1223.83 	 279.825 	 1128.9 	 390.512 	 2726 	 92.6973 	 37.978 	 0.912221 	 0.935163 	 238.35 	 1250.2 	 614.627 	 0.491623 	 851.238 	 1101.68 	 45 	 45 	 140.267 	 -14.7118 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3830 	 0.93643 	 276.593 	 84.7731 	 82.4873 	 -9.17997 	 0.394068 	 84.4946 	 81.4802 	 12.6287 	 0.153099 	 20.3695 	 11.7247 	 9.72994 	 0.138619 	 70.1919 	 106 	 110 	 118.17 	 31.3444 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 106 	 106 	 106 	 0 	  Fib 
