rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
11 	 184.799 	 2389.41 	 954.667 	 155.563 	 4454 	 106.836 	 54.5454 	 0.859846 	 0.961987 	 288.936 	 1576.43 	 696.048 	 0.441533 	 833.68 	 1451.85 	 90 	 274 	 245.433 	 23.8157 	 2 	 430.968 	 0.0967597 	 28.6007 	 28.6007 	 28.6007 	 0 	 45 	 45 	 45 	 0 	 6325 	 0.9611 	 341.74 	 104.316 	 95.1012 	 26.7545 	 0.0858896 	 143.5 	 93.758 	 72.6093 	 0.763494 	 19.203 	 -43.1964 	 9.30746 	 0.152388 	 61.0775 	 45 	 45 	 73.4667 	 -24.9879 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
12 	 173.079 	 2488.58 	 1051.77 	 63.8122 	 2885 	 71.7744 	 52.5122 	 0.681703 	 0.968771 	 214.368 	 3372.62 	 848.16 	 0.251484 	 2080.77 	 3248.04 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4709 	 0.904881 	 305.782 	 627.207 	 1015.45 	 947.106 	 0.586572 	 1633.37 	 700.354 	 869.57 	 0.856338 	 53.6334 	 -38.5879 	 19.4371 	 0.203513 	 95.5078 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
13 	 149.603 	 1491.18 	 127.812 	 995.609 	 564 	 32.8279 	 22.2183 	 0.736155 	 0.97074 	 90.7696 	 1100.91 	 523.573 	 0.475583 	 374.547 	 976.326 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 924 	 0.977778 	 125.698 	 204.054 	 189.35 	 121.004 	 0.17094 	 201.2 	 185.645 	 20.1752 	 0.10655 	 45.1823 	 -177.323 	 12.2931 	 0.141207 	 87.0567 	 45 	 45 	 135.867 	 37.4121 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
14 	 166.924 	 1298.27 	 202.41 	 1180.45 	 1860 	 60.2663 	 39.7552 	 0.751565 	 0.96875 	 173.581 	 1311.52 	 742.162 	 0.565878 	 509.688 	 1186.94 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3339 	 0.935032 	 250.811 	 213.516 	 193.455 	 125.108 	 0.266094 	 174.129 	 190.291 	 90.0348 	 0.465405 	 61.9105 	 -135.01 	 30.8964 	 0.297697 	 103.785 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
15 	 190.25 	 2626.19 	 166.931 	 125.16 	 6334 	 98.8566 	 82.3296 	 0.553547 	 0.967762 	 315.522 	 2714.7 	 1126.41 	 0.414928 	 1461.31 	 2590.12 	 45 	 45 	 334.356 	 112.738 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8123 	 0.95318 	 379.054 	 2477.15 	 3461.7 	 3393.35 	 0.716667 	 3355.53 	 3491.78 	 445.447 	 0.128679 	 353.653 	 128.528 	 58.7768 	 0.148604 	 395.527 	 224 	 1014 	 105.268 	 6.81331 	 5 	 1416.98 	 0.223711 	 37 	 17.2047 	 24.9626 	 7.05644 	 45 	 44 	 44.8 	 0.447214 	  Tumour 
16 	 206.719 	 2543.48 	 137.361 	 63.8122 	 5636 	 110.397 	 66.8236 	 0.795994 	 0.932958 	 331.907 	 1452.57 	 505.607 	 0.348077 	 968.542 	 1327.99 	 45 	 45 	 334.2 	 112.582 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8056 	 0.911312 	 416.267 	 2138.25 	 2593.57 	 2525.23 	 0.590793 	 2775.24 	 2490.31 	 1052.4 	 0.405772 	 228.657 	 42.907 	 70.2352 	 0.25962 	 270.531 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
17 	 208.378 	 2296.34 	 867.459 	 231.355 	 4633 	 98.0578 	 62.3405 	 0.771893 	 0.938234 	 282.25 	 1973.83 	 883.241 	 0.447477 	 1663.47 	 1849.24 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6161 	 0.906029 	 340.167 	 123.848 	 100.997 	 32.6501 	 0.224359 	 123.729 	 100.435 	 64.6038 	 0.639662 	 26.3194 	 14.5221 	 7.97161 	 0.116896 	 68.1938 	 45 	 45 	 86.0889 	 -12.3657 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
18 	 194.91 	 3080.03 	 1641.31 	 413.243 	 1797 	 55.9367 	 41.5811 	 0.66889 	 0.974512 	 164.125 	 1514.48 	 713.863 	 0.471358 	 995.579 	 1389.9 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2919 	 0.96464 	 215.113 	 81.7753 	 61.0388 	 -7.30789 	 0 	 0 	 0 	 6.46027 	 0.105839 	 19.918 	 -42.2087 	 6.81858 	 0.110347 	 61.7924 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
19 	 198.687 	 1239.5 	 268.002 	 1228.21 	 2001 	 65.312 	 39.1396 	 0.800545 	 0.969007 	 181.439 	 1293.55 	 621.253 	 0.480271 	 930.145 	 1168.97 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3276 	 0.959578 	 235.598 	 173.627 	 181.446 	 113.1 	 0.147321 	 183.394 	 182.595 	 26.271 	 0.144787 	 52.7073 	 7.83623 	 13.937 	 0.147354 	 94.5817 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
20 	 237.667 	 2256.4 	 835.311 	 252.606 	 1656 	 58.3836 	 37.1615 	 0.771271 	 0.962791 	 164.125 	 1971.04 	 829.461 	 0.420823 	 1083.1 	 1846.46 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2692 	 0.973951 	 215.64 	 89.266 	 84.1218 	 15.7751 	 0.279188 	 126.364 	 79.3127 	 36.9163 	 0.438843 	 20.3653 	 -139.767 	 7.41444 	 0.119127 	 62.2397 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
21 	 237.896 	 1481.14 	 210.761 	 987.92 	 1096 	 41.3479 	 34.3226 	 0.557624 	 0.935952 	 134.125 	 935.066 	 316.781 	 0.338779 	 376.592 	 810.484 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2095 	 0.949683 	 188.426 	 202.779 	 198.511 	 130.165 	 0.284091 	 261.56 	 185.577 	 51.4765 	 0.259313 	 34.3026 	 -10.2136 	 13.5626 	 0.17804 	 76.177 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
22 	 272.372 	 1323.74 	 271.465 	 1122.56 	 1828 	 56.9434 	 41.1338 	 0.691514 	 0.971823 	 164.368 	 1541.03 	 757.959 	 0.491853 	 1165.76 	 1416.45 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2922 	 0.920025 	 221.64 	 186.824 	 195.665 	 127.318 	 0.251232 	 207.608 	 193.006 	 53.0183 	 0.270964 	 49.0681 	 5.65011 	 11.0296 	 0.121281 	 90.9426 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
23 	 277.202 	 1179.29 	 364.463 	 1258.04 	 2255 	 66.5599 	 43.5798 	 0.755849 	 0.953488 	 191.539 	 1597.78 	 806.356 	 0.504674 	 1189.13 	 1473.2 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3130 	 0.945334 	 229.598 	 255.29 	 238.5 	 170.153 	 0.215596 	 265.489 	 240.28 	 55.6427 	 0.233303 	 48.6085 	 2.23743 	 8.10636 	 0.0895899 	 90.4829 	 132 	 170 	 102.417 	 3.96212 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 132 	 132 	 132 	 0 	  Lymph 
24 	 275.385 	 1233.49 	 325.301 	 1207.37 	 1284 	 45.798 	 36.258 	 0.610916 	 0.96614 	 142.326 	 1284.93 	 629.463 	 0.489883 	 928.126 	 1160.35 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2179 	 0.986866 	 180.627 	 200.056 	 207.057 	 138.711 	 0 	 0 	 0 	 45.1892 	 0.218245 	 70.571 	 2.2983 	 13.2831 	 0.118129 	 112.445 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
25 	 274.29 	 1450.87 	 244.033 	 1003.62 	 655 	 37.1371 	 23.0647 	 0.783756 	 0.938395 	 107.397 	 1071.61 	 386.567 	 0.360736 	 488.276 	 947.026 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1547 	 0.873025 	 178.953 	 236.693 	 245.777 	 177.43 	 0.535032 	 293.024 	 224.835 	 85.9488 	 0.349702 	 32.1042 	 -8.37432 	 8.19914 	 0.110831 	 73.9786 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
26 	 325.711 	 2495.23 	 251.199 	 153.118 	 7375 	 115.943 	 83.8322 	 0.690802 	 0.966959 	 350.132 	 1807.56 	 772.907 	 0.427597 	 1419.06 	 1682.98 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9137 	 0.920512 	 451.279 	 1137.17 	 1279.27 	 1210.92 	 0.297101 	 2136.51 	 1076.7 	 1107.76 	 0.865932 	 114.68 	 37.6437 	 43.4153 	 0.277317 	 156.555 	 90 	 186 	 100.5 	 2.04545 	 2 	 909.3 	 0.123295 	 17.4929 	 17.4929 	 17.4929 	 0 	 45 	 45 	 45 	 0 	  Tumour 
27 	 314.323 	 1464.7 	 284.57 	 975.783 	 3641 	 92.7931 	 51.4594 	 0.832144 	 0.897461 	 263.765 	 1710.84 	 933.62 	 0.545709 	 1314.15 	 1586.26 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5022 	 0.940802 	 316.652 	 184.643 	 186.745 	 118.398 	 0.22449 	 284 	 174.129 	 75.9719 	 0.406822 	 28.1212 	 10.9338 	 13.0913 	 0.187031 	 69.9956 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
28 	 309.962 	 1323.12 	 306.229 	 1110.91 	 1051 	 38.8854 	 35.6136 	 0.401494 	 0.945995 	 126.569 	 1410.9 	 624.711 	 0.442775 	 1018.54 	 1286.32 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1693 	 0.96909 	 162.569 	 239.314 	 216.836 	 148.489 	 0.39726 	 209.448 	 221.774 	 32.4819 	 0.1498 	 62.5975 	 0.588663 	 20.5192 	 0.196409 	 104.472 	 19 	 19 	 132.842 	 34.3876 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 19 	 19 	 19 	 0 	  Lymph 
29 	 316.667 	 1162.27 	 404.468 	 1262.76 	 1512 	 55.9749 	 34.643 	 0.785467 	 0.962444 	 154.125 	 1521.58 	 818.199 	 0.53773 	 1157.04 	 1397 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2190 	 0.982503 	 187.113 	 224.66 	 236.601 	 168.254 	 0.235955 	 254.476 	 230.812 	 104.28 	 0.440743 	 49.2215 	 8.7057 	 14.8554 	 0.163074 	 91.0959 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
30 	 326.429 	 1368.66 	 306.105 	 1062.21 	 2213 	 66.1073 	 44.0848 	 0.745177 	 0.948971 	 194.853 	 1738.12 	 928.826 	 0.534384 	 1296.3 	 1613.54 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2953 	 0.947994 	 228.125 	 182.661 	 180.304 	 111.958 	 0.478261 	 198.424 	 174.524 	 36.5487 	 0.202705 	 44.5341 	 10.4167 	 10.4588 	 0.121039 	 86.4085 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
31 	 357.893 	 2975.29 	 1562.81 	 368.879 	 2480 	 58.1561 	 55.6215 	 0.292003 	 0.96124 	 202.51 	 1412.87 	 476.297 	 0.337113 	 1093.26 	 1288.29 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3704 	 0.9732 	 244.368 	 160.06 	 158.468 	 90.1217 	 0.256757 	 197.947 	 151.45 	 71.1674 	 0.449095 	 34.5409 	 2.62445 	 8.6841 	 0.113643 	 76.4153 	 38 	 40 	 83.1316 	 -15.323 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 38 	 38 	 38 	 0 	  DCIS 
32 	 368.587 	 1718.86 	 434.632 	 719.881 	 1672 	 69.4043 	 30.9199 	 0.89528 	 0.96092 	 176.853 	 1244.82 	 532.833 	 0.42804 	 951.199 	 1120.24 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2982 	 0.9515 	 229.941 	 122.183 	 111.441 	 43.0942 	 0 	 0 	 0 	 33.0463 	 0.296536 	 15.2954 	 8.21964 	 6.6206 	 0.115806 	 57.1699 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
33 	 362.062 	 1355.34 	 344.511 	 1064.84 	 2219 	 76.7582 	 37.7569 	 0.870655 	 0.940653 	 202.652 	 1679.38 	 841.465 	 0.501057 	 1294.33 	 1554.8 	 45 	 45 	 392.956 	 171.338 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3133 	 0.966975 	 239.74 	 197.974 	 195.397 	 127.051 	 0.290179 	 197.846 	 193.88 	 38.5396 	 0.197237 	 49.8903 	 6.62165 	 14.4516 	 0.157485 	 91.7648 	 90 	 150 	 95.5444 	 -2.9101 	 2 	 896.26 	 0.403903 	 13.0384 	 13.0384 	 13.0384 	 0 	 45 	 45 	 45 	 0 	  DCIS 
34 	 360.204 	 2697.81 	 1293.79 	 184.619 	 1301 	 46.1417 	 36.3153 	 0.616904 	 0.984115 	 135.74 	 1440.39 	 453.816 	 0.315063 	 1205.1 	 1315.81 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2314 	 0.989735 	 186.627 	 110.013 	 108.606 	 40.2588 	 0 	 0 	 0 	 31.1103 	 0.286452 	 21.4722 	 -2.5972 	 9.86816 	 0.15578 	 63.3467 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
